timestamp,fps,ear_left,ear_right,ear_average,mar,perclos,yaw,pitch,roll,gaze_direction,driver_state
1788114208.180,29,0.298,0.177,0.238,0.003,0.027,27.6,170.2,-176.7,UNKNOWN,ALERT
1788114208.211,30,0.306,0.182,0.244,0.005,0.027,28.3,171.0,-176.8,UNKNOWN,ALERT
1788114208.244,32,0.308,0.181,0.245,0.005,0.027,29.3,171.3,-177.2,UNKNOWN,ALERT
1788114208.275,30,0.308,0.190,0.249,0.002,0.027,30.9,171.1,-176.9,UNKNOWN,DISTRACTED
1788114208.312,27,0.330,0.188,0.259,0.003,0.027,31.6,171.9,-177.3,UNKNOWN,DISTRACTED
1788114208.341,34,0.342,0.181,0.262,0.005,0.027,32.9,170.1,-176.9,UNKNOWN,DISTRACTED
1788114208.372,31,0.334,0.191,0.262,0.004,0.027,33.9,169.5,-176.6,UNKNOWN,DISTRACTED
1788114208.417,21,0.351,0.187,0.269,0.007,0.027,35.4,170.2,-177.2,UNKNOWN,DISTRACTED
1788114208.450,30,0.346,0.192,0.269,0.003,0.027,-35.1,175.2,-157.7,UNKNOWN,DISTRACTED
1788114208.483,30,0.351,0.214,0.282,0.006,0.027,36.8,170.7,-177.4,UNKNOWN,DISTRACTED
1788114208.516,30,0.356,0.211,0.283,0.012,0.027,27.5,157.3,-174.4,UNKNOWN,ALERT
1788114208.548,31,0.378,0.183,0.281,0.009,0.027,-0.0,169.3,8.1,UNKNOWN,ALERT
1788114208.581,31,0.377,0.192,0.284,0.009,0.027,41.2,171.6,2.5,UNKNOWN,DISTRACTED
1788114208.618,25,0.400,0.206,0.303,0.017,0.027,-0.0,162.2,177.9,UNKNOWN,ALERT
1788114208.644,38,0.387,0.200,0.293,0.029,0.027,-72.3,149.1,-11.8,UNKNOWN,DISTRACTED
1788114208.678,29,0.394,0.201,0.298,0.014,0.027,16.6,150.8,175.3,UNKNOWN,ALERT
1788114208.709,34,0.388,0.190,0.289,0.014,0.027,0.0,169.3,-4.3,UNKNOWN,ALERT
1788114208.741,29,0.375,0.186,0.280,0.011,0.027,0.0,169.3,16.3,UNKNOWN,ALERT
1788114208.792,20,0.371,0.190,0.280,0.015,0.027,-26.9,150.8,166.3,UNKNOWN,ALERT
1788114208.826,27,0.385,0.195,0.290,0.013,0.027,38.7,171.0,-176.6,UNKNOWN,DISTRACTED
1788114208.854,35,0.392,0.192,0.292,0.023,0.027,-71.3,146.0,-36.0,UNKNOWN,DISTRACTED
1788114208.886,32,0.376,0.183,0.279,0.047,0.027,0.0,169.3,-4.8,UNKNOWN,ALERT
1788114208.916,32,0.377,0.202,0.290,0.015,0.027,41.3,170.0,2.8,UNKNOWN,DISTRACTED
1788114208.949,30,0.379,0.202,0.291,0.012,0.027,-7.0,177.1,174.0,UNKNOWN,ALERT
1788114208.981,30,0.359,0.190,0.274,0.010,0.027,32.1,129.1,-79.2,UNKNOWN,DISTRACTED
1788114209.013,31,0.363,0.196,0.280,0.014,0.027,25.2,171.8,-170.6,UNKNOWN,ALERT
1788114209.044,32,0.368,0.190,0.279,0.014,0.027,-79.4,132.9,-95.0,UNKNOWN,DISTRACTED
1788114209.077,29,0.368,0.185,0.277,0.030,0.027,41.7,169.3,2.8,UNKNOWN,DISTRACTED
1788114209.108,32,0.368,0.189,0.279,0.017,0.027,-70.7,149.3,19.5,UNKNOWN,DISTRACTED
1788114209.160,20,0.367,0.204,0.286,0.018,0.027,41.3,169.7,2.9,UNKNOWN,DISTRACTED
1788114209.191,30,0.363,0.181,0.272,0.014,0.027,41.8,168.7,2.8,UNKNOWN,DISTRACTED
1788114209.223,29,0.349,0.192,0.270,0.013,0.027,41.7,169.3,2.3,UNKNOWN,DISTRACTED
1788114209.255,33,0.338,0.180,0.259,0.011,0.027,40.6,168.6,2.5,UNKNOWN,DISTRACTED
1788114209.285,32,0.345,0.212,0.279,0.008,0.027,-44.7,40.8,9.6,UNKNOWN,DISTRACTED
1788114209.318,30,0.334,0.210,0.272,0.005,0.027,33.4,171.8,-177.8,UNKNOWN,DISTRACTED
1788114209.347,32,0.319,0.209,0.264,0.002,0.027,30.6,170.2,-177.4,UNKNOWN,DISTRACTED
1788114209.378,34,0.294,0.208,0.251,0.002,0.027,27.6,167.5,-177.6,UNKNOWN,ALERT
1788114209.410,29,0.287,0.208,0.248,0.002,0.020,26.8,167.0,-177.7,UNKNOWN,ALERT
1788114209.444,31,0.279,0.210,0.245,0.002,0.013,30.9,165.9,1.1,UNKNOWN,DISTRACTED
1788114209.479,29,0.274,0.209,0.242,0.002,0.007,29.3,167.7,0.3,UNKNOWN,ALERT
1788114209.525,21,0.272,0.219,0.245,0.003,0.007,28.4,167.6,0.1,UNKNOWN,ALERT
1788114209.556,31,0.254,0.218,0.236,0.002,0.007,27.2,167.8,-0.0,UNKNOWN,ALERT
1788114209.589,30,0.245,0.216,0.230,0.005,0.007,26.2,167.3,-0.4,UNKNOWN,ALERT
1788114209.620,32,0.253,0.203,0.228,0.004,0.007,24.9,168.3,-0.5,UNKNOWN,ALERT
1788114209.653,30,0.253,0.216,0.235,0.002,0.007,24.5,167.7,-0.6,UNKNOWN,ALERT
1788114209.684,31,0.248,0.218,0.233,0.002,0.007,24.3,168.1,-0.6,UNKNOWN,ALERT
1788114209.717,30,0.246,0.221,0.233,0.005,0.007,22.7,164.8,-0.2,UNKNOWN,ALERT
1788114209.747,32,0.244,0.218,0.231,0.002,0.007,22.6,166.4,-0.5,UNKNOWN,ALERT
1788114209.779,32,0.245,0.219,0.232,0.002,0.007,21.8,166.0,-0.6,UNKNOWN,ALERT
1788114209.813,30,0.237,0.209,0.223,0.002,0.007,21.2,167.2,-0.6,UNKNOWN,ALERT
1788114209.843,31,0.229,0.214,0.222,0.003,0.007,20.3,167.3,-0.6,UNKNOWN,ALERT
1788114209.892,20,0.235,0.221,0.228,0.002,0.007,18.9,166.1,-0.7,UNKNOWN,ALERT
1788114209.925,30,0.238,0.202,0.220,0.005,0.007,19.0,166.0,-0.7,UNKNOWN,ALERT
1788114209.957,30,0.232,0.206,0.219,0.004,0.007,18.1,165.8,-0.7,UNKNOWN,ALERT
1788114209.991,30,0.226,0.204,0.215,0.004,0.007,17.0,165.8,-0.9,UNKNOWN,ALERT
1788114210.020,38,0.226,0.201,0.214,0.002,0.007,16.6,165.3,-0.9,UNKNOWN,ALERT
1788114210.053,27,0.228,0.205,0.216,0.002,0.007,15.9,165.3,-1.1,UNKNOWN,ALERT
1788114210.084,32,0.222,0.201,0.211,0.002,0.007,15.5,166.1,-1.1,UNKNOWN,ALERT
1788114210.115,32,0.229,0.202,0.216,0.003,0.007,15.1,164.3,-1.1,UNKNOWN,ALERT
1788114210.147,31,0.222,0.208,0.215,0.002,0.007,15.2,164.9,-1.3,UNKNOWN,ALERT
1788114210.182,30,0.217,0.201,0.209,0.002,0.007,14.5,163.8,-1.2,UNKNOWN,ALERT
1788114210.211,31,0.220,0.208,0.214,0.003,0.007,15.1,164.1,-1.3,UNKNOWN,ALERT
1788114210.262,20,0.222,0.202,0.212,0.004,0.007,14.8,163.4,-1.7,UNKNOWN,ALERT
1788114210.292,31,0.209,0.212,0.211,0.005,0.007,14.5,163.7,-1.8,UNKNOWN,ALERT
1788114210.325,29,0.213,0.212,0.213,0.004,0.007,15.0,163.9,-1.7,UNKNOWN,ALERT
1788114210.355,34,0.212,0.209,0.210,0.003,0.007,15.3,163.8,-1.7,UNKNOWN,ALERT
1788114210.389,29,0.212,0.206,0.209,0.001,0.007,15.0,163.8,-1.7,UNKNOWN,ALERT
1788114210.421,30,0.219,0.207,0.213,0.003,0.007,15.0,164.3,-1.7,UNKNOWN,ALERT
1788114210.452,31,0.227,0.211,0.219,0.001,0.007,15.1,163.7,-1.7,UNKNOWN,ALERT
1788114210.484,30,0.213,0.203,0.208,0.003,0.007,14.7,164.4,-1.9,UNKNOWN,ALERT
1788114210.517,31,0.217,0.211,0.214,0.003,0.007,15.3,166.0,-2.0,UNKNOWN,ALERT
1788114210.546,32,0.219,0.214,0.217,0.005,0.007,14.4,165.3,-2.0,UNKNOWN,ALERT
1788114210.587,25,0.220,0.208,0.214,0.005,0.007,14.9,166.2,-2.4,UNKNOWN,ALERT
1788114210.631,23,0.221,0.210,0.215,0.004,0.007,15.0,167.1,-2.4,UNKNOWN,ALERT
1788114210.661,32,0.224,0.209,0.216,0.005,0.007,14.9,166.7,-2.4,UNKNOWN,ALERT
1788114210.693,30,0.219,0.210,0.214,0.005,0.007,15.3,166.6,-2.5,UNKNOWN,ALERT
1788114210.727,31,0.220,0.213,0.217,0.003,0.007,14.9,167.2,-2.9,UNKNOWN,ALERT
1788114210.754,34,0.223,0.212,0.217,0.005,0.007,15.3,167.9,-2.9,UNKNOWN,ALERT
1788114210.789,29,0.221,0.209,0.215,0.006,0.007,14.9,169.8,-3.0,UNKNOWN,ALERT
1788114210.820,31,0.225,0.208,0.217,0.018,0.007,14.5,171.0,-3.3,UNKNOWN,ALERT
1788114210.854,30,0.224,0.203,0.214,0.105,0.007,15.4,171.7,-3.7,UNKNOWN,ALERT
1788114210.883,32,0.224,0.198,0.211,0.193,0.007,15.3,171.3,-3.8,UNKNOWN,ALERT
1788114210.916,30,0.219,0.194,0.206,0.230,0.007,14.3,174.1,-4.0,UNKNOWN,ALERT
1788114210.945,33,0.208,0.198,0.203,0.253,0.007,14.2,175.7,-4.4,UNKNOWN,ALERT
1788114210.994,20,0.200,0.193,0.197,0.264,0.007,13.8,176.2,-4.6,UNKNOWN,ALERT
1788114211.031,27,0.205,0.196,0.201,0.310,0.007,12.6,179.1,-4.7,UNKNOWN,ALERT
1788114211.063,32,0.197,0.199,0.198,0.352,0.007,-11.6,179.6,4.7,UNKNOWN,ALERT
1788114211.091,34,0.193,0.198,0.195,0.401,0.007,-11.0,177.6,4.9,UNKNOWN,YAWNING
1788114211.125,29,0.170,0.175,0.173,0.437,0.007,-10.2,177.4,4.9,UNKNOWN,YAWNING
1788114211.156,33,0.167,0.170,0.169,0.464,0.007,-11.1,179.0,5.1,UNKNOWN,YAWNING
1788114211.188,30,0.170,0.163,0.167,0.477,0.007,-10.2,178.2,5.3,UNKNOWN,YAWNING
1788114211.219,33,0.170,0.162,0.166,0.486,0.007,-9.4,176.2,5.4,UNKNOWN,YAWNING
1788114211.247,31,0.160,0.151,0.155,0.473,0.007,-7.8,174.2,5.2,UNKNOWN,YAWNING
1788114211.284,30,0.164,0.145,0.154,0.494,0.007,-7.2,173.6,5.4,UNKNOWN,YAWNING
1788114211.317,30,0.161,0.146,0.153,0.482,0.013,-6.9,174.0,5.3,UNKNOWN,YAWNING
1788114211.362,21,0.156,0.160,0.158,0.492,0.013,-6.9,172.8,5.4,UNKNOWN,YAWNING
1788114211.396,30,0.161,0.144,0.152,0.494,0.020,-6.3,172.7,5.6,UNKNOWN,YAWNING
1788114211.428,30,0.158,0.148,0.153,0.496,0.027,-6.5,172.2,5.5,UNKNOWN,YAWNING
1788114211.465,28,0.158,0.142,0.150,0.505,0.033,-6.4,172.2,5.2,UNKNOWN,YAWNING
1788114211.493,35,0.147,0.141,0.144,0.529,0.040,-6.8,172.5,5.3,UNKNOWN,YAWNING
1788114211.522,32,0.156,0.132,0.144,0.511,0.047,-7.2,172.5,5.3,UNKNOWN,YAWNING
1788114211.556,28,0.157,0.137,0.147,0.514,0.053,-7.3,172.7,5.3,UNKNOWN,YAWNING
1788114211.589,32,0.154,0.138,0.146,0.514,0.060,-6.8,172.7,5.2,UNKNOWN,YAWNING
1788114211.627,26,0.152,0.142,0.147,0.500,0.067,-6.8,172.7,5.4,UNKNOWN,YAWNING
1788114211.656,34,0.154,0.134,0.144,0.491,0.073,-6.6,171.5,5.4,UNKNOWN,YAWNING
1788114211.688,31,0.160,0.131,0.146,0.501,0.080,-7.3,171.9,5.4,UNKNOWN,YAWNING
1788114211.732,22,0.158,0.138,0.148,0.508,0.087,-6.9,172.4,5.5,UNKNOWN,YAWNING
1788114211.766,29,0.158,0.133,0.145,0.502,0.093,-6.3,171.4,5.2,UNKNOWN,YAWNING
1788114211.796,32,0.162,0.144,0.153,0.495,0.100,-6.3,171.7,5.3,UNKNOWN,YAWNING
1788114211.827,32,0.163,0.141,0.152,0.494,0.107,-6.3,171.7,5.2,UNKNOWN,YAWNING
1788114211.862,29,0.164,0.138,0.151,0.477,0.113,-6.0,171.8,5.3,UNKNOWN,YAWNING
1788114211.891,32,0.171,0.138,0.154,0.481,0.113,-6.2,171.4,5.2,UNKNOWN,YAWNING
1788114211.924,30,0.167,0.144,0.155,0.464,0.113,-6.6,172.1,5.3,UNKNOWN,YAWNING
1788114211.945,49,0.174,0.141,0.157,0.465,0.113,-6.5,172.0,5.3,UNKNOWN,YAWNING
1788114211.966,51,0.170,0.147,0.159,0.450,0.113,-6.1,171.4,5.2,UNKNOWN,YAWNING
1788114212.024,17,0.159,0.150,0.155,0.405,0.107,-6.6,171.9,5.4,UNKNOWN,YAWNING
1788114212.055,31,0.168,0.165,0.166,0.370,0.107,-8.5,172.8,5.3,UNKNOWN,ALERT
1788114212.101,22,0.177,0.175,0.176,0.310,0.107,-8.9,174.3,5.1,UNKNOWN,ALERT
1788114212.138,26,0.177,0.172,0.175,0.280,0.107,-8.4,174.7,4.7,UNKNOWN,ALERT
1788114212.167,33,0.181,0.176,0.179,0.254,0.107,-8.3,174.1,4.8,UNKNOWN,ALERT
1788114212.198,33,0.188,0.179,0.184,0.237,0.107,-9.4,175.2,4.7,UNKNOWN,ALERT
1788114212.230,32,0.191,0.172,0.182,0.180,0.107,-9.4,174.4,4.7,UNKNOWN,ALERT
1788114212.262,31,0.200,0.176,0.188,0.175,0.107,-10.6,175.6,4.7,UNKNOWN,ALERT
1788114212.291,32,0.196,0.171,0.184,0.126,0.107,-10.0,174.9,4.7,UNKNOWN,ALERT
1788114212.319,36,0.200,0.171,0.185,0.129,0.107,-10.2,175.3,4.7,UNKNOWN,ALERT
1788114212.343,42,0.199,0.168,0.184,0.097,0.107,-9.7,175.4,4.7,UNKNOWN,ALERT
1788114212.367,42,0.197,0.174,0.185,0.057,0.107,-9.3,176.2,4.6,UNKNOWN,ALERT
1788114212.436,14,0.200,0.182,0.191,0.020,0.107,-10.0,179.0,4.8,UNKNOWN,ALERT
1788114212.467,30,0.202,0.182,0.192,0.010,0.107,10.2,179.0,-4.8,UNKNOWN,ALERT
1788114212.500,30,0.199,0.181,0.190,0.008,0.107,10.0,179.4,-4.6,UNKNOWN,ALERT
1788114212.533,32,0.201,0.185,0.193,0.005,0.107,10.7,178.6,-4.6,UNKNOWN,ALERT
1788114212.564,31,0.200,0.191,0.196,0.003,0.107,10.2,179.2,-4.6,UNKNOWN,ALERT
1788114212.596,31,0.206,0.187,0.196,0.004,0.107,9.8,179.8,-4.5,UNKNOWN,ALERT
1788114212.628,31,0.200,0.187,0.194,0.003,0.107,10.4,178.5,-4.4,UNKNOWN,ALERT
1788114212.661,32,0.199,0.181,0.190,0.003,0.107,10.3,177.0,-4.4,UNKNOWN,ALERT
1788114212.681,44,0.199,0.179,0.189,0.003,0.107,10.4,177.6,-4.3,UNKNOWN,ALERT
1788114212.713,32,0.181,0.165,0.173,0.003,0.107,10.7,176.1,-3.8,UNKNOWN,ALERT
1788114212.743,32,0.180,0.163,0.171,0.002,0.107,-9.9,178.7,4.2,UNKNOWN,ALERT
1788114212.766,45,0.185,0.166,0.176,0.002,0.107,10.5,177.8,-4.0,UNKNOWN,ALERT
1788114212.834,14,0.183,0.164,0.173,0.002,0.107,-10.4,179.7,4.0,UNKNOWN,ALERT
1788114212.869,28,0.178,0.164,0.171,0.001,0.107,10.4,178.5,-4.0,UNKNOWN,ALERT
1788114212.907,25,0.179,0.160,0.170,0.001,0.107,10.3,178.2,-3.9,UNKNOWN,ALERT
1788114212.931,42,0.181,0.159,0.170,0.002,0.107,-10.1,178.8,4.1,UNKNOWN,ALERT
1788114212.964,30,0.172,0.156,0.164,0.002,0.107,-10.1,179.7,3.9,UNKNOWN,ALERT
1788114212.995,31,0.174,0.160,0.167,0.002,0.107,-9.9,178.7,4.0,UNKNOWN,ALERT
1788114213.030,29,0.170,0.159,0.165,0.002,0.107,-10.2,179.9,3.8,UNKNOWN,ALERT
1788114213.052,45,0.169,0.161,0.165,0.002,0.107,10.2,179.4,-3.7,UNKNOWN,ALERT
1788114213.070,53,0.173,0.166,0.169,0.002,0.107,-10.5,179.8,3.8,UNKNOWN,ALERT
1788114213.092,46,0.173,0.166,0.170,0.002,0.107,-10.2,178.9,3.8,UNKNOWN,ALERT
1788114213.125,31,0.170,0.161,0.165,0.001,0.107,-10.4,178.5,3.6,UNKNOWN,ALERT
1788114213.156,31,0.165,0.159,0.162,0.001,0.107,10.6,179.0,-3.4,UNKNOWN,ALERT
1788114213.234,12,0.164,0.151,0.158,0.001,0.107,10.9,177.7,-3.3,UNKNOWN,ALERT
1788114213.267,29,0.167,0.150,0.158,0.001,0.107,10.5,178.5,-3.3,UNKNOWN,ALERT
1788114213.301,31,0.173,0.152,0.162,0.003,0.107,11.0,177.6,-3.2,UNKNOWN,ALERT
1788114213.332,30,0.173,0.154,0.163,0.003,0.107,11.0,175.1,-3.0,UNKNOWN,ALERT
1788114213.362,31,0.182,0.155,0.169,0.005,0.107,10.5,175.7,-3.2,UNKNOWN,ALERT
1788114213.395,31,0.174,0.154,0.164,0.001,0.107,10.2,179.7,-3.4,UNKNOWN,ALERT
1788114213.432,26,0.171,0.154,0.163,0.001,0.107,-10.5,179.8,3.5,UNKNOWN,ALERT
1788114213.464,31,0.167,0.152,0.159,0.002,0.107,-9.9,179.7,3.6,UNKNOWN,ALERT
1788114213.484,49,0.170,0.149,0.159,0.004,0.107,-9.9,178.2,4.0,UNKNOWN,ALERT
1788114213.506,45,0.175,0.152,0.164,0.000,0.107,-9.3,175.5,4.0,UNKNOWN,ALERT
1788114213.540,29,0.174,0.158,0.166,0.001,0.107,-9.7,174.0,4.1,UNKNOWN,ALERT
1788114213.570,32,0.179,0.154,0.166,0.001,0.107,-9.3,172.1,4.2,UNKNOWN,ALERT
1788114213.635,15,0.178,0.150,0.164,0.001,0.107,-9.9,175.2,4.1,UNKNOWN,ALERT
1788114213.669,29,0.174,0.150,0.162,0.001,0.107,-10.2,175.2,4.1,UNKNOWN,ALERT
1788114213.699,32,0.181,0.152,0.167,0.001,0.107,-10.3,176.1,4.1,UNKNOWN,ALERT
1788114213.732,30,0.177,0.153,0.165,0.001,0.107,-9.8,174.6,4.2,UNKNOWN,ALERT
1788114213.766,28,0.179,0.152,0.165,0.001,0.107,-10.5,176.2,4.1,UNKNOWN,ALERT
1788114213.794,39,0.178,0.158,0.168,0.001,0.107,-10.2,175.6,4.2,UNKNOWN,ALERT
1788114213.816,44,0.178,0.157,0.168,0.000,0.107,-10.4,173.5,4.3,UNKNOWN,ALERT
1788114213.843,36,0.184,0.161,0.172,0.003,0.107,-10.5,178.5,4.2,UNKNOWN,ALERT
1788114213.864,47,0.189,0.163,0.176,0.001,0.107,-10.2,175.6,4.1,UNKNOWN,ALERT
1788114213.913,19,0.189,0.158,0.173,0.001,0.107,-9.6,174.0,4.4,UNKNOWN,ALERT
1788114213.940,37,0.187,0.158,0.173,0.001,0.107,-10.2,172.2,4.3,UNKNOWN,ALERT
1788114213.971,32,0.192,0.153,0.173,0.002,0.107,-9.4,170.8,4.0,UNKNOWN,ALERT
1788114214.035,15,0.186,0.160,0.173,0.002,0.107,-10.3,172.6,3.9,UNKNOWN,ALERT
1788114214.068,30,0.173,0.150,0.161,0.003,0.107,-9.8,170.3,4.0,UNKNOWN,ALERT
1788114214.098,33,0.168,0.149,0.159,0.002,0.107,-9.4,167.7,4.1,UNKNOWN,ALERT
1788114214.132,29,0.175,0.146,0.160,0.002,0.107,-9.0,168.3,4.2,UNKNOWN,ALERT
1788114214.154,47,0.169,0.140,0.154,0.001,0.107,-9.1,168.2,4.1,UNKNOWN,ALERT
1788114214.181,36,0.172,0.146,0.159,0.003,0.107,-9.3,169.1,4.0,UNKNOWN,ALERT
1788114214.206,34,0.173,0.149,0.161,0.002,0.107,-9.5,168.2,4.0,UNKNOWN,ALERT
1788114214.233,42,0.174,0.145,0.159,0.002,0.107,-9.5,168.1,4.0,UNKNOWN,ALERT
1788114214.278,22,0.157,0.134,0.145,0.001,0.113,-9.9,166.7,3.6,UNKNOWN,ALERT
1788114214.308,31,0.150,0.127,0.138,0.001,0.120,-9.9,166.0,3.7,UNKNOWN,ALERT
1788114214.339,33,0.155,0.128,0.142,0.004,0.127,-9.3,164.8,3.6,UNKNOWN,ALERT
1788114214.371,30,0.152,0.134,0.143,0.002,0.133,-9.0,163.2,3.5,UNKNOWN,ALERT
1788114214.437,15,0.159,0.124,0.141,0.002,0.140,-9.0,163.1,3.8,UNKNOWN,ALERT
1788114214.467,32,0.160,0.134,0.147,0.002,0.147,-8.2,162.1,3.6,UNKNOWN,ALERT
1788114214.500,29,0.164,0.125,0.144,0.002,0.153,-9.1,162.9,3.5,UNKNOWN,ALERT
1788114214.520,51,0.164,0.127,0.146,0.002,0.160,-9.1,163.3,3.5,UNKNOWN,ALERT
1788114214.550,34,0.166,0.136,0.151,0.001,0.167,-9.1,163.0,3.8,UNKNOWN,ALERT
1788114214.582,30,0.161,0.130,0.146,0.002,0.173,-9.0,163.7,3.7,UNKNOWN,ALERT
1788114214.611,33,0.160,0.132,0.146,0.001,0.180,-9.1,162.8,3.6,UNKNOWN,ALERT
1788114214.641,33,0.157,0.121,0.139,0.003,0.187,-9.1,163.9,3.6,UNKNOWN,ALERT
1788114214.675,30,0.156,0.110,0.133,0.001,0.193,-8.9,164.2,3.7,UNKNOWN,ALERT
1788114214.710,27,0.160,0.111,0.136,0.000,0.200,-9.5,164.4,3.7,UNKNOWN,DROWSY
1788114214.747,27,0.160,0.115,0.137,0.002,0.207,-8.6,164.0,3.5,UNKNOWN,DROWSY
1788114214.773,40,0.154,0.113,0.133,0.002,0.213,-8.8,163.8,3.6,UNKNOWN,DROWSY
1788114214.835,15,0.157,0.122,0.139,0.002,0.220,-8.8,163.8,3.6,UNKNOWN,DROWSY
1788114214.869,29,0.167,0.122,0.144,0.002,0.227,-8.9,164.6,3.6,UNKNOWN,DROWSY
1788114214.897,35,0.166,0.121,0.143,0.001,0.233,-8.9,164.8,3.6,UNKNOWN,DROWSY
1788114214.917,50,0.164,0.115,0.140,0.001,0.240,-8.7,164.1,3.6,UNKNOWN,DROWSY
1788114214.945,37,0.167,0.124,0.145,0.001,0.247,-8.9,164.2,3.7,UNKNOWN,DROWSY
1788114214.966,44,0.166,0.119,0.142,0.002,0.253,-8.6,164.7,3.7,UNKNOWN,DROWSY
1788114215.012,21,0.165,0.118,0.142,0.002,0.260,-8.2,163.4,3.6,UNKNOWN,DROWSY
1788114215.043,32,0.161,0.120,0.140,0.001,0.267,-8.7,163.9,3.7,UNKNOWN,DROWSY
1788114215.078,29,0.160,0.120,0.140,0.001,0.273,-8.1,163.6,3.6,UNKNOWN,DROWSY
1788114215.116,25,0.150,0.108,0.129,0.001,0.280,-9.0,164.2,3.7,UNKNOWN,DROWSY
1788114215.142,38,0.145,0.118,0.131,0.002,0.287,-8.0,163.5,3.4,UNKNOWN,DROWSY
1788114215.173,33,0.146,0.095,0.121,0.002,0.293,-8.7,163.6,3.6,UNKNOWN,DROWSY
1788114215.236,15,0.147,0.118,0.132,0.001,0.300,-8.6,162.8,3.6,UNKNOWN,DROWSY
1788114215.259,42,0.143,0.121,0.132,0.002,0.307,-8.3,162.9,3.6,UNKNOWN,DROWSY
1788114215.279,50,0.143,0.118,0.131,0.002,0.313,-8.2,163.0,3.4,UNKNOWN,DROWSY
1788114215.298,47,0.153,0.121,0.137,0.000,0.320,-8.6,162.9,3.5,UNKNOWN,DROWSY
1788114215.332,31,0.153,0.122,0.137,0.002,0.327,-8.8,162.8,3.5,UNKNOWN,DROWSY
1788114215.380,21,0.147,0.124,0.136,0.002,0.333,-8.8,163.8,3.5,UNKNOWN,DROWSY
1788114215.412,28,0.153,0.119,0.136,0.001,0.340,-8.3,163.1,3.6,UNKNOWN,DROWSY
1788114215.444,31,0.146,0.121,0.133,0.001,0.347,-8.6,162.8,3.7,UNKNOWN,DROWSY
1788114215.477,32,0.150,0.121,0.136,0.001,0.353,-8.8,162.7,3.6,UNKNOWN,DROWSY
1788114215.511,28,0.153,0.117,0.135,0.002,0.360,-8.4,163.2,3.6,UNKNOWN,DROWSY
1788114215.539,35,0.153,0.121,0.137,0.003,0.367,-8.7,163.4,3.5,UNKNOWN,DROWSY
1788114215.572,30,0.152,0.117,0.135,0.002,0.373,-8.8,163.5,3.6,UNKNOWN,DROWSY
1788114215.601,32,0.156,0.118,0.137,0.002,0.380,-8.7,163.5,3.6,UNKNOWN,DROWSY
1788114215.635,31,0.154,0.120,0.137,0.001,0.387,-8.8,163.4,3.8,UNKNOWN,DROWSY
1788114215.668,30,0.158,0.120,0.139,0.001,0.393,-8.9,164.0,3.7,UNKNOWN,DROWSY
1788114215.706,27,0.155,0.126,0.141,0.001,0.400,-8.7,163.5,3.7,UNKNOWN,DROWSY
1788114215.748,22,0.153,0.115,0.134,0.001,0.407,-8.5,162.5,3.9,UNKNOWN,DROWSY
1788114215.780,31,0.156,0.116,0.136,0.001,0.413,-8.6,162.8,3.9,UNKNOWN,DROWSY
1788114215.811,31,0.155,0.117,0.136,0.000,0.420,-8.4,163.6,3.8,UNKNOWN,DROWSY
1788114215.843,31,0.159,0.118,0.139,0.003,0.427,-8.1,163.0,3.8,UNKNOWN,DROWSY
1788114215.878,30,0.157,0.119,0.138,0.003,0.433,-8.6,164.1,3.9,UNKNOWN,DROWSY
1788114215.911,29,0.152,0.114,0.133,0.001,0.440,-8.6,163.6,3.9,UNKNOWN,DROWSY
1788114215.941,31,0.163,0.118,0.140,0.001,0.447,-8.5,164.2,4.1,UNKNOWN,DROWSY
1788114215.973,30,0.161,0.118,0.139,0.001,0.453,-8.2,163.0,4.0,UNKNOWN,DROWSY
1788114216.004,34,0.159,0.118,0.139,0.001,0.460,-8.2,163.6,3.9,UNKNOWN,DROWSY
1788114216.035,31,0.161,0.124,0.143,0.002,0.467,-8.3,163.5,4.1,UNKNOWN,DROWSY
1788114216.066,31,0.170,0.123,0.147,0.001,0.473,-9.1,163.8,4.1,UNKNOWN,DROWSY
1788114216.114,20,0.169,0.126,0.148,0.001,0.480,-9.1,164.9,4.1,UNKNOWN,DROWSY
1788114216.147,30,0.176,0.118,0.147,0.000,0.487,-8.7,163.5,4.2,UNKNOWN,DROWSY
1788114216.180,31,0.167,0.122,0.145,0.001,0.493,-8.7,164.0,4.1,UNKNOWN,DROWSY
1788114216.211,31,0.173,0.120,0.146,0.001,0.500,-8.9,164.2,4.2,UNKNOWN,DROWSY
1788114216.243,30,0.173,0.125,0.149,0.001,0.507,-8.6,164.4,4.1,UNKNOWN,DROWSY
1788114216.273,33,0.170,0.124,0.147,0.001,0.513,-8.3,163.9,4.2,UNKNOWN,DROWSY
1788114216.311,26,0.169,0.120,0.145,0.001,0.513,-8.3,163.6,4.3,UNKNOWN,DROWSY
1788114216.345,30,0.177,0.123,0.150,0.002,0.520,-8.9,164.1,4.2,UNKNOWN,DROWSY
1788114216.375,32,0.176,0.125,0.150,0.001,0.520,-8.9,164.1,4.1,UNKNOWN,DROWSY
1788114216.405,32,0.171,0.126,0.148,0.001,0.520,-9.2,165.4,4.0,UNKNOWN,DROWSY
1788114216.437,31,0.174,0.126,0.150,0.001,0.520,-9.2,165.3,4.2,UNKNOWN,DROWSY
1788114216.485,22,0.179,0.126,0.152,0.001,0.520,-9.4,164.4,4.2,UNKNOWN,DROWSY
